source_id,source_name,source_type,relation,target_id,target_name,target_type,weight
HER_01930,猪苓,HER,HAS_EFFECT,EFF_01629,泻肺行水,EFF,1
HER_01930,猪苓,HER,HAS_EFFECT,EFF_01424,温阳化气,EFF,1
HER_01930,猪苓,HER,HAS_EFFECT,EFF_01722,理气和络,EFF,1
HER_01930,猪苓,HER,HAS_EFFECT,EFF_01307,行气利水,EFF,2
HER_01930,猪苓,HER,HAS_EFFECT,EFF_01359,止咳平喘,EFF,1
HER_01930,猪苓,HER,HAS_EFFECT,EFF_01331,利水消肿,EFF,2
HER_01996,木瓜,HER,RELIEVES,SYM_07300,胸闷咳喘,SYM,1
HER_01996,木瓜,HER,RELIEVES,SYM_07229,胁腹痛胀,SYM,1
HER_01996,木瓜,HER,RELIEVES,SYM_04264,实脾饮,SYM,1
HER_01996,木瓜,HER,RELIEVES,SYM_03545,小便短少,SYM,1
HER_01902,车前子,HER,RELIEVES,SYM_07300,胸闷咳喘,SYM,1
HER_01902,车前子,HER,RELIEVES,SYM_07229,胁腹痛胀,SYM,1
HER_01902,车前子,HER,RELIEVES,SYM_04264,实脾饮,SYM,1
HER_01902,车前子,HER,RELIEVES,SYM_03545,小便短少,SYM,1
HER_01873,泽泻,HER,RELIEVES,SYM_07300,胸闷咳喘,SYM,1
HER_01873,泽泻,HER,RELIEVES,SYM_07229,胁腹痛胀,SYM,1
HER_01873,泽泻,HER,RELIEVES,SYM_04264,实脾饮,SYM,1
HER_01912,肉桂,HER,RELIEVES,SYM_07300,胸闷咳喘,SYM,1
HER_01912,肉桂,HER,RELIEVES,SYM_07229,胁腹痛胀,SYM,1
HER_01912,肉桂,HER,RELIEVES,SYM_04264,实脾饮,SYM,1
HER_01912,肉桂,HER,RELIEVES,SYM_03545,小便短少,SYM,1
HER_01968,青皮,HER,RELIEVES,SYM_07300,胸闷咳喘,SYM,1
HER_01968,青皮,HER,RELIEVES,SYM_07229,胁腹痛胀,SYM,1
HER_01968,青皮,HER,RELIEVES,SYM_04264,实脾饮,SYM,1
HER_01968,青皮,HER,RELIEVES,SYM_03545,小便短少,SYM,1
HER_01893,干姜,HER,RELIEVES,SYM_07300,胸闷咳喘,SYM,1
HER_01893,干姜,HER,RELIEVES,SYM_07229,胁腹痛胀,SYM,1
HER_01893,干姜,HER,RELIEVES,SYM_04264,实脾饮,SYM,1
HER_01893,干姜,HER,RELIEVES,SYM_03545,小便短少,SYM,1
HER_01857,白术,HER,RELIEVES,SYM_07300,胸闷咳喘,SYM,1
HER_01857,白术,HER,RELIEVES,SYM_07229,胁腹痛胀,SYM,1
HER_01857,白术,HER,RELIEVES,SYM_04264,实脾饮,SYM,1
HER_01857,白术,HER,RELIEVES,SYM_03545,小便短少,SYM,1
HER_01880,桂枝,HER,RELIEVES,SYM_07300,胸闷咳喘,SYM,1
HER_01880,桂枝,HER,RELIEVES,SYM_07229,胁腹痛胀,SYM,1
HER_01880,桂枝,HER,RELIEVES,SYM_04264,实脾饮,SYM,1
HER_01880,桂枝,HER,RELIEVES,SYM_03545,小便短少,SYM,1
HER_01875,附子,HER,RELIEVES,SYM_07300,胸闷咳喘,SYM,1
HER_01875,附子,HER,RELIEVES,SYM_07229,胁腹痛胀,SYM,1
HER_01875,附子,HER,RELIEVES,SYM_04264,实脾饮,SYM,1
HER_01875,附子,HER,RELIEVES,SYM_03545,小便短少,SYM,1
HER_01854,甘草,HER,RELIEVES,SYM_07300,胸闷咳喘,SYM,1
HER_01854,甘草,HER,RELIEVES,SYM_07229,胁腹痛胀,SYM,1
HER_01854,甘草,HER,RELIEVES,SYM_04264,实脾饮,SYM,1
HER_01854,甘草,HER,RELIEVES,SYM_03545,小便短少,SYM,1
HER_01855,茯苓,HER,RELIEVES,SYM_07300,胸闷咳喘,SYM,1
HER_01855,茯苓,HER,RELIEVES,SYM_07229,胁腹痛胀,SYM,1
HER_01855,茯苓,HER,RELIEVES,SYM_04264,实脾饮,SYM,1
HER_01940,紫苏,HER,RELIEVES,SYM_07300,胸闷咳喘,SYM,1
HER_01940,紫苏,HER,RELIEVES,SYM_07229,胁腹痛胀,SYM,1
HER_01940,紫苏,HER,RELIEVES,SYM_04264,实脾饮,SYM,1
HER_01940,紫苏,HER,RELIEVES,SYM_03545,小便短少,SYM,1
HER_01988,草果,HER,RELIEVES,SYM_07300,胸闷咳喘,SYM,1
HER_01988,草果,HER,RELIEVES,SYM_07229,胁腹痛胀,SYM,1
HER_01988,草果,HER,RELIEVES,SYM_04264,实脾饮,SYM,1
HER_01988,草果,HER,RELIEVES,SYM_03545,小便短少,SYM,1
HER_01891,郁金,HER,RELIEVES,SYM_07300,胸闷咳喘,SYM,1
HER_01891,郁金,HER,RELIEVES,SYM_07229,胁腹痛胀,SYM,1
HER_01891,郁金,HER,RELIEVES,SYM_04264,实脾饮,SYM,1
HER_01891,郁金,HER,RELIEVES,SYM_03545,小便短少,SYM,1
HER_02138,葶苈子包,HER,RELIEVES,SYM_07300,胸闷咳喘,SYM,1
HER_02138,葶苈子包,HER,RELIEVES,SYM_07229,胁腹痛胀,SYM,1
HER_02138,葶苈子包,HER,RELIEVES,SYM_04264,实脾饮,SYM,1
HER_02138,葶苈子包,HER,RELIEVES,SYM_03545,小便短少,SYM,1
HER_01894,木香,HER,RELIEVES,SYM_07300,胸闷咳喘,SYM,1
HER_01894,木香,HER,RELIEVES,SYM_07229,胁腹痛胀,SYM,1
HER_01894,木香,HER,RELIEVES,SYM_04264,实脾饮,SYM,1
HER_01894,木香,HER,RELIEVES,SYM_03545,小便短少,SYM,1
HER_01868,半夏,HER,RELIEVES,SYM_07300,胸闷咳喘,SYM,1
HER_01868,半夏,HER,RELIEVES,SYM_07229,胁腹痛胀,SYM,1
HER_01868,半夏,HER,RELIEVES,SYM_04264,实脾饮,SYM,1
HER_01868,半夏,HER,RELIEVES,SYM_03545,小便短少,SYM,1
HER_02023,大腹皮,HER,RELIEVES,SYM_07300,胸闷咳喘,SYM,1
HER_02023,大腹皮,HER,RELIEVES,SYM_07229,胁腹痛胀,SYM,1
HER_02023,大腹皮,HER,RELIEVES,SYM_04264,实脾饮,SYM,1
HER_02023,大腹皮,HER,RELIEVES,SYM_03545,小便短少,SYM,1
HER_01876,厚朴,HER,RELIEVES,SYM_07300,胸闷咳喘,SYM,1
HER_01876,厚朴,HER,RELIEVES,SYM_07229,胁腹痛胀,SYM,1
HER_01876,厚朴,HER,RELIEVES,SYM_04264,实脾饮,SYM,1
HER_01876,厚朴,HER,RELIEVES,SYM_03545,小便短少,SYM,1
HER_01918,砂仁,HER,RELIEVES,SYM_07300,胸闷咳喘,SYM,1
HER_01918,砂仁,HER,RELIEVES,SYM_07229,胁腹痛胀,SYM,1
HER_01918,砂仁,HER,RELIEVES,SYM_04264,实脾饮,SYM,1
HER_01918,砂仁,HER,RELIEVES,SYM_03545,小便短少,SYM,1
HER_01905,香附,HER,RELIEVES,SYM_07300,胸闷咳喘,SYM,1
HER_01905,香附,HER,RELIEVES,SYM_07229,胁腹痛胀,SYM,1
HER_01905,香附,HER,RELIEVES,SYM_04264,实脾饮,SYM,1
HER_01905,香附,HER,RELIEVES,SYM_03545,小便短少,SYM,1
HER_01930,猪苓,HER,RELIEVES,SYM_07300,胸闷咳喘,SYM,1
HER_01930,猪苓,HER,RELIEVES,SYM_07229,胁腹痛胀,SYM,1
HER_01930,猪苓,HER,RELIEVES,SYM_04264,实脾饮,SYM,1
PRE_02528,柴胡疏肝散,PRE,CONTAINS,HER_01897,红花,HER,3
PRE_02528,柴胡疏肝散,PRE,CONTAINS,HER_01967,益母草,HER,1
PRE_02528,柴胡疏肝散,PRE,CONTAINS,HER_01873,泽泻,HER,2
PRE_02528,柴胡疏肝散,PRE,CONTAINS,HER_01902,车前子,HER,1
PRE_02500,血府逐瘀汤,PRE,CONTAINS,HER_01967,益母草,HER,3
PRE_02500,血府逐瘀汤,PRE,CONTAINS,HER_01873,泽泻,HER,1
PRE_02500,血府逐瘀汤,PRE,CONTAINS,HER_01905,香附,HER,3
PRE_02500,血府逐瘀汤,PRE,CONTAINS,HER_01902,车前子,HER,2
HER_01897,红花,HER,HAS_EFFECT,EFF_01270,疏肝理气,EFF,2
HER_01877,桃仁,HER,HAS_EFFECT,EFF_01270,疏肝理气,EFF,2
HER_01866,川芎,HER,HAS_EFFECT,EFF_01270,疏肝理气,EFF,5
HER_01860,白芍,HER,HAS_EFFECT,EFF_01335,活血祛瘀,EFF,2
HER_01860,白芍,HER,HAS_EFFECT,EFF_01270,疏肝理气,EFF,3
HER_01855,茯苓,HER,HAS_EFFECT,EFF_01335,活血祛瘀,EFF,2
HER_01967,益母草,HER,HAS_EFFECT,EFF_01335,活血祛瘀,EFF,2
HER_01967,益母草,HER,HAS_EFFECT,EFF_01270,疏肝理气,EFF,2
HER_01874,枳壳,HER,HAS_EFFECT,EFF_01270,疏肝理气,EFF,5
HER_01873,泽泻,HER,HAS_EFFECT,EFF_01335,活血祛瘀,EFF,1
HER_01905,香附,HER,HAS_EFFECT,EFF_01335,活血祛瘀,EFF,1
HER_01856,当归,HER,HAS_EFFECT,EFF_01270,疏肝理气,EFF,3
HER_01902,车前子,HER,HAS_EFFECT,EFF_01335,活血祛瘀,EFF,2
PRE_02495,四君子汤,PRE,CONTAINS,HER_01897,红花,HER,1
PRE_02495,四君子汤,PRE,CONTAINS,HER_01877,桃仁,HER,1
PRE_02495,四君子汤,PRE,CONTAINS,HER_01866,川芎,HER,2
PRE_02495,四君子汤,PRE,CONTAINS,HER_01967,益母草,HER,1
PRE_02495,四君子汤,PRE,CONTAINS,HER_01902,车前子,HER,1
PRE_02495,四君子汤,PRE,CONTAINS,HER_01871,赤芍,HER,1
PRE_02602,补阳还五汤,PRE,CONTAINS,HER_01857,白术,HER,1
PRE_02602,补阳还五汤,PRE,CONTAINS,HER_01897,红花,HER,5
PRE_02602,补阳还五汤,PRE,CONTAINS,HER_01877,桃仁,HER,5
PRE_02602,补阳还五汤,PRE,CONTAINS,HER_01866,川芎,HER,5
PRE_02602,补阳还五汤,PRE,CONTAINS,HER_01855,茯苓,HER,2
PRE_02602,补阳还五汤,PRE,CONTAINS,HER_01967,益母草,HER,1
PRE_02602,补阳还五汤,PRE,CONTAINS,HER_01902,车前子,HER,1
PRE_02602,补阳还五汤,PRE,CONTAINS,HER_01871,赤芍,HER,5
PRE_02602,补阳还五汤,PRE,CONTAINS,HER_01879,党参,HER,2
PRE_02602,补阳还五汤,PRE,CONTAINS,HER_01856,当归,HER,4
PRE_02602,补阳还五汤,PRE,CONTAINS,HER_01864,陈皮,HER,1
HER_01857,白术,HER,HAS_EFFECT,EFF_01335,活血祛瘀,EFF,1
HER_01879,党参,HER,HAS_EFFECT,EFF_01335,活血祛瘀,EFF,1
HER_01864,陈皮,HER,HAS_EFFECT,EFF_01335,活血祛瘀,EFF,1
PRE_02955,琥珀散,PRE,CONTAINS,HER_02073,姜黄,HER,1
PRE_02955,琥珀散,PRE,CONTAINS,HER_01866,川芎,HER,1
PRE_02955,琥珀散,PRE,CONTAINS,HER_02014,荷叶,HER,1
PRE_02955,琥珀散,PRE,CONTAINS,HER_01905,香附,HER,1
PRE_02955,琥珀散,PRE,CONTAINS,HER_01893,干姜,HER,1
PRE_02485,逍遥散,PRE,CONTAINS,HER_02014,荷叶,HER,1
PRE_02485,逍遥散,PRE,CONTAINS,HER_01893,干姜,HER,1
PRE_02481,六君子汤,PRE,CONTAINS,HER_02073,姜黄,HER,1
PRE_02481,六君子汤,PRE,CONTAINS,HER_01866,川芎,HER,3
PRE_02481,六君子汤,PRE,CONTAINS,HER_02014,荷叶,HER,1
PRE_02481,六君子汤,PRE,CONTAINS,HER_01905,香附,HER,3
PRE_02909,桃奴散,PRE,CONTAINS,HER_02073,姜黄,HER,1
PRE_02909,桃奴散,PRE,CONTAINS,HER_01866,川芎,HER,1
PRE_02909,桃奴散,PRE,CONTAINS,HER_02014,荷叶,HER,1
PRE_02909,桃奴散,PRE,CONTAINS,HER_01905,香附,HER,1
PRE_02909,桃奴散,PRE,CONTAINS,HER_01893,干姜,HER,1
CAU_00066,气血不足,CAU,CAUSES,SYM_05949,头痛较剧,SYM,1
PRE_02565,通窍活血汤,PRE,CONTAINS,HER_01897,红花,HER,4
PRE_02565,通窍活血汤,PRE,CONTAINS,HER_01877,桃仁,HER,4
PRE_02565,通窍活血汤,PRE,CONTAINS,HER_01936,虫,HER,1
PRE_02565,通窍活血汤,PRE,CONTAINS,HER_01866,川芎,HER,4
PRE_02565,通窍活血汤,PRE,CONTAINS,HER_01862,黄芪,HER,1
PRE_02565,通窍活血汤,PRE,CONTAINS,HER_02017,全蝎,HER,1
PRE_02565,通窍活血汤,PRE,CONTAINS,HER_01967,益母草,HER,1
PRE_02565,通窍活血汤,PRE,CONTAINS,HER_01871,赤芍,HER,4
PRE_02565,通窍活血汤,PRE,CONTAINS,HER_01879,党参,HER,1
PRE_02565,通窍活血汤,PRE,CONTAINS,HER_01946,大枣,HER,3
PRE_02565,通窍活血汤,PRE,CONTAINS,HER_02247,地鳖,HER,1
PRE_02565,通窍活血汤,PRE,CONTAINS,HER_02227,蜂房,HER,1
PRE_02565,通窍活血汤,PRE,TREATS,SYM_05949,头痛较剧,SYM,1
HER_01897,红花,HER,HAS_EFFECT,EFF_01260,补气,EFF,3
HER_01897,红花,HER,HAS_EFFECT,EFF_01608,止痛通络,EFF,1
HER_01897,红花,HER,HAS_EFFECT,EFF_01458,通络止痛,EFF,1
HER_01877,桃仁,HER,HAS_EFFECT,EFF_01260,补气,EFF,3
HER_01877,桃仁,HER,HAS_EFFECT,EFF_01608,止痛通络,EFF,1
HER_01877,桃仁,HER,HAS_EFFECT,EFF_01458,通络止痛,EFF,1
HER_01936,虫,HER,HAS_EFFECT,EFF_01260,补气,EFF,1
HER_01936,虫,HER,HAS_EFFECT,EFF_01608,止痛通络,EFF,1
HER_01936,虫,HER,HAS_EFFECT,EFF_01458,通络止痛,EFF,1
HER_01866,川芎,HER,HAS_EFFECT,EFF_01260,补气,EFF,7
HER_01866,川芎,HER,HAS_EFFECT,EFF_01608,止痛通络,EFF,1
HER_01866,川芎,HER,HAS_EFFECT,EFF_01458,通络止痛,EFF,1
HER_01862,黄芪,HER,HAS_EFFECT,EFF_01608,止痛通络,EFF,1
HER_01862,黄芪,HER,HAS_EFFECT,EFF_01458,通络止痛,EFF,1
HER_02017,全蝎,HER,HAS_EFFECT,EFF_01260,补气,EFF,1
HER_02017,全蝎,HER,HAS_EFFECT,EFF_01608,止痛通络,EFF,1
HER_02017,全蝎,HER,HAS_EFFECT,EFF_01458,通络止痛,EFF,1
HER_02017,全蝎,HER,HAS_EFFECT,EFF_01257,活血化瘀,EFF,2
HER_01967,益母草,HER,HAS_EFFECT,EFF_01260,补气,EFF,1
HER_01967,益母草,HER,HAS_EFFECT,EFF_01608,止痛通络,EFF,1
HER_01967,益母草,HER,HAS_EFFECT,EFF_01458,通络止痛,EFF,1
HER_01967,益母草,HER,HAS_EFFECT,EFF_01257,活血化瘀,EFF,4
HER_01871,赤芍,HER,HAS_EFFECT,EFF_01260,补气,EFF,3
HER_01871,赤芍,HER,HAS_EFFECT,EFF_01608,止痛通络,EFF,1
HER_01871,赤芍,HER,HAS_EFFECT,EFF_01458,通络止痛,EFF,1
HER_01879,党参,HER,HAS_EFFECT,EFF_01608,止痛通络,EFF,1
HER_01879,党参,HER,HAS_EFFECT,EFF_01458,通络止痛,EFF,1
HER_01946,大枣,HER,HAS_EFFECT,EFF_01608,止痛通络,EFF,1
HER_01946,大枣,HER,HAS_EFFECT,EFF_01458,通络止痛,EFF,1
HER_02247,地鳖,HER,HAS_EFFECT,EFF_01260,补气,EFF,1
HER_02247,地鳖,HER,HAS_EFFECT,EFF_01608,止痛通络,EFF,1
HER_02247,地鳖,HER,HAS_EFFECT,EFF_01458,通络止痛,EFF,1
HER_02247,地鳖,HER,HAS_EFFECT,EFF_01257,活血化瘀,EFF,1
HER_02227,蜂房,HER,HAS_EFFECT,EFF_01260,补气,EFF,1
HER_02227,蜂房,HER,HAS_EFFECT,EFF_01608,止痛通络,EFF,1
HER_02227,蜂房,HER,HAS_EFFECT,EFF_01458,通络止痛,EFF,1
HER_02227,蜂房,HER,HAS_EFFECT,EFF_01257,活血化瘀,EFF,3
HER_01897,红花,HER,RELIEVES,SYM_05949,头痛较剧,SYM,1
HER_01877,桃仁,HER,RELIEVES,SYM_05949,头痛较剧,SYM,1
HER_01936,虫,HER,RELIEVES,SYM_05949,头痛较剧,SYM,1
HER_01866,川芎,HER,RELIEVES,SYM_05949,头痛较剧,SYM,1
HER_01862,黄芪,HER,RELIEVES,SYM_05949,头痛较剧,SYM,1
HER_02017,全蝎,HER,RELIEVES,SYM_05949,头痛较剧,SYM,1
HER_01967,益母草,HER,RELIEVES,SYM_05949,头痛较剧,SYM,1
HER_01871,赤芍,HER,RELIEVES,SYM_05949,头痛较剧,SYM,1
HER_01879,党参,HER,RELIEVES,SYM_05949,头痛较剧,SYM,1
HER_01946,大枣,HER,RELIEVES,SYM_05949,头痛较剧,SYM,1
HER_02247,地鳖,HER,RELIEVES,SYM_05949,头痛较剧,SYM,1
HER_02227,蜂房,HER,RELIEVES,SYM_05949,头痛较剧,SYM,1
CAU_00012,阴虚,CAU,CAUSES,SYM_05945,头痛剧烈,SYM,1
CAU_00012,阴虚,CAU,CAUSES,SYM_03436,便秘,SYM,1
CAU_00012,阴虚,CAU,CAUSES,SYM_06884,目赤口苦,SYM,1
CAU_00012,阴虚,CAU,CAUSES,SYM_03409,头痛,SYM,3
CAU_00201,肝郁化火,CAU,CAUSES,SYM_05945,头痛剧烈,SYM,1
CAU_00201,肝郁化火,CAU,CAUSES,SYM_03436,便秘,SYM,1
CAU_00201,肝郁化火,CAU,CAUSES,SYM_06884,目赤口苦,SYM,1
CAU_00201,肝郁化火,CAU,CAUSES,SYM_03409,头痛,SYM,1
CAU_00817,肝火上炎,CAU,CAUSES,SYM_05945,头痛剧烈,SYM,1
CAU_00817,肝火上炎,CAU,CAUSES,SYM_03436,便秘,SYM,1
CAU_00817,肝火上炎,CAU,CAUSES,SYM_06884,目赤口苦,SYM,1
CAU_00817,肝火上炎,CAU,CAUSES,SYM_03409,头痛,SYM,1
PRE_02572,天麻钩藤饮,PRE,CONTAINS,HER_01924,钩藤,HER,4
PRE_02572,天麻钩藤饮,PRE,CONTAINS,HER_02036,何首乌,HER,1
PRE_02572,天麻钩藤饮,PRE,CONTAINS,HER_01888,牛膝,HER,3
PRE_02572,天麻钩藤饮,PRE,CONTAINS,HER_01911,生地黄,HER,1
PRE_02572,天麻钩藤饮,PRE,CONTAINS,HER_01983,杜仲,HER,2
PRE_02572,天麻钩藤饮,PRE,CONTAINS,HER_01855,茯苓,HER,3
PRE_02572,天麻钩藤饮,PRE,CONTAINS,HER_01967,益母草,HER,3
PRE_02572,天麻钩藤饮,PRE,CONTAINS,HER_01945,夏枯草,HER,1
PRE_02572,天麻钩藤饮,PRE,CONTAINS,HER_01982,女贞子,HER,1
PRE_02572,天麻钩藤饮,PRE,CONTAINS,HER_01994,天麻,HER,4
PRE_02572,天麻钩藤饮,PRE,CONTAINS,HER_01858,黄芩,HER,3
PRE_02572,天麻钩藤饮,PRE,CONTAINS,HER_01869,大黄,HER,1
PRE_02572,天麻钩藤饮,PRE,CONTAINS,HER_02070,夜交藤,HER,3
PRE_02572,天麻钩藤饮,PRE,CONTAINS,HER_01925,枸杞子,HER,1
PRE_02572,天麻钩藤饮,PRE,CONTAINS,HER_02019,石决明,HER,4
PRE_02572,天麻钩藤饮,PRE,CONTAINS,HER_02015,龙胆草,HER,1
PRE_02572,天麻钩藤饮,PRE,TREATS,SYM_05945,头痛剧烈,SYM,1
PRE_02572,天麻钩藤饮,PRE,TREATS,SYM_03436,便秘,SYM,1
PRE_02572,天麻钩藤饮,PRE,TREATS,SYM_06884,目赤口苦,SYM,1
PRE_02572,天麻钩藤饮,PRE,TREATS,SYM_03409,头痛,SYM,2
HER_01924,钩藤,HER,HAS_EFFECT,EFF_01625,泻肝胆实火,EFF,1
HER_01924,钩藤,HER,HAS_EFFECT,EFF_01323,滋养肝肾,EFF,1
HER_02036,何首乌,HER,HAS_EFFECT,EFF_01625,泻肝胆实火,EFF,1
HER_02036,何首乌,HER,HAS_EFFECT,EFF_01323,滋养肝肾,EFF,1
HER_01888,牛膝,HER,HAS_EFFECT,EFF_01625,泻肝胆实火,EFF,1
HER_01888,牛膝,HER,HAS_EFFECT,EFF_01323,滋养肝肾,EFF,2
HER_01911,生地黄,HER,HAS_EFFECT,EFF_01625,泻肝胆实火,EFF,1
HER_01911,生地黄,HER,HAS_EFFECT,EFF_01323,滋养肝肾,EFF,1
HER_01983,杜仲,HER,HAS_EFFECT,EFF_01625,泻肝胆实火,EFF,1
HER_01983,杜仲,HER,HAS_EFFECT,EFF_01323,滋养肝肾,EFF,1
HER_01855,茯苓,HER,HAS_EFFECT,EFF_01625,泻肝胆实火,EFF,1
HER_01855,茯苓,HER,HAS_EFFECT,EFF_01323,滋养肝肾,EFF,2
HER_01967,益母草,HER,HAS_EFFECT,EFF_01625,泻肝胆实火,EFF,1
HER_01967,益母草,HER,HAS_EFFECT,EFF_01323,滋养肝肾,EFF,1
HER_01945,夏枯草,HER,HAS_EFFECT,EFF_01625,泻肝胆实火,EFF,1
HER_01945,夏枯草,HER,HAS_EFFECT,EFF_01323,滋养肝肾,EFF,1
HER_01982,女贞子,HER,HAS_EFFECT,EFF_01625,泻肝胆实火,EFF,1
HER_01982,女贞子,HER,HAS_EFFECT,EFF_01323,滋养肝肾,EFF,1
HER_01994,天麻,HER,HAS_EFFECT,EFF_01625,泻肝胆实火,EFF,1
HER_01994,天麻,HER,HAS_EFFECT,EFF_01323,滋养肝肾,EFF,1
HER_01858,黄芩,HER,HAS_EFFECT,EFF_01625,泻肝胆实火,EFF,1
HER_01858,黄芩,HER,HAS_EFFECT,EFF_01323,滋养肝肾,EFF,1
HER_01869,大黄,HER,HAS_EFFECT,EFF_01625,泻肝胆实火,EFF,1
HER_01869,大黄,HER,HAS_EFFECT,EFF_01323,滋养肝肾,EFF,2
HER_02070,夜交藤,HER,HAS_EFFECT,EFF_01625,泻肝胆实火,EFF,1
HER_02070,夜交藤,HER,HAS_EFFECT,EFF_01323,滋养肝肾,EFF,1
HER_01925,枸杞子,HER,HAS_EFFECT,EFF_01625,泻肝胆实火,EFF,1
HER_01925,枸杞子,HER,HAS_EFFECT,EFF_01323,滋养肝肾,EFF,1
HER_02019,石决明,HER,HAS_EFFECT,EFF_01625,泻肝胆实火,EFF,1
HER_02019,石决明,HER,HAS_EFFECT,EFF_01323,滋养肝肾,EFF,1
HER_02015,龙胆草,HER,HAS_EFFECT,EFF_01625,泻肝胆实火,EFF,1
HER_02015,龙胆草,HER,HAS_EFFECT,EFF_01323,滋养肝肾,EFF,1
HER_01924,钩藤,HER,RELIEVES,SYM_05945,头痛剧烈,SYM,1
HER_01924,钩藤,HER,RELIEVES,SYM_03436,便秘,SYM,1
HER_01924,钩藤,HER,RELIEVES,SYM_06884,目赤口苦,SYM,1
HER_01924,钩藤,HER,RELIEVES,SYM_03409,头痛,SYM,4
HER_02036,何首乌,HER,RELIEVES,SYM_05945,头痛剧烈,SYM,1
HER_02036,何首乌,HER,RELIEVES,SYM_03436,便秘,SYM,1
HER_02036,何首乌,HER,RELIEVES,SYM_06884,目赤口苦,SYM,1
HER_02036,何首乌,HER,RELIEVES,SYM_03409,头痛,SYM,2
HER_01888,牛膝,HER,RELIEVES,SYM_05945,头痛剧烈,SYM,1
HER_01888,牛膝,HER,RELIEVES,SYM_03436,便秘,SYM,2
HER_01888,牛膝,HER,RELIEVES,SYM_06884,目赤口苦,SYM,1
HER_01888,牛膝,HER,RELIEVES,SYM_03409,头痛,SYM,1
HER_01911,生地黄,HER,RELIEVES,SYM_05945,头痛剧烈,SYM,1
HER_01911,生地黄,HER,RELIEVES,SYM_03436,便秘,SYM,3
HER_01911,生地黄,HER,RELIEVES,SYM_06884,目赤口苦,SYM,1
HER_01911,生地黄,HER,RELIEVES,SYM_03409,头痛,SYM,2
HER_01983,杜仲,HER,RELIEVES,SYM_05945,头痛剧烈,SYM,1
HER_01983,杜仲,HER,RELIEVES,SYM_03436,便秘,SYM,1
HER_01983,杜仲,HER,RELIEVES,SYM_06884,目赤口苦,SYM,1
HER_01983,杜仲,HER,RELIEVES,SYM_03409,头痛,SYM,2
HER_01855,茯苓,HER,RELIEVES,SYM_05945,头痛剧烈,SYM,1
HER_01855,茯苓,HER,RELIEVES,SYM_06884,目赤口苦,SYM,1
HER_01855,茯苓,HER,RELIEVES,SYM_03409,头痛,SYM,8
HER_01967,益母草,HER,RELIEVES,SYM_05945,头痛剧烈,SYM,1
HER_01967,益母草,HER,RELIEVES,SYM_03436,便秘,SYM,1
HER_01967,益母草,HER,RELIEVES,SYM_06884,目赤口苦,SYM,1
HER_01967,益母草,HER,RELIEVES,SYM_03409,头痛,SYM,1
HER_01945,夏枯草,HER,RELIEVES,SYM_05945,头痛剧烈,SYM,1
HER_01945,夏枯草,HER,RELIEVES,SYM_03436,便秘,SYM,2
HER_01945,夏枯草,HER,RELIEVES,SYM_06884,目赤口苦,SYM,1
HER_01945,夏枯草,HER,RELIEVES,SYM_03409,头痛,SYM,1
HER_01982,女贞子,HER,RELIEVES,SYM_05945,头痛剧烈,SYM,1
HER_01982,女贞子,HER,RELIEVES,SYM_03436,便秘,SYM,1
HER_01982,女贞子,HER,RELIEVES,SYM_06884,目赤口苦,SYM,1
HER_01982,女贞子,HER,RELIEVES,SYM_03409,头痛,SYM,2
HER_01994,天麻,HER,RELIEVES,SYM_05945,头痛剧烈,SYM,1
HER_01994,天麻,HER,RELIEVES,SYM_03436,便秘,SYM,1
HER_01994,天麻,HER,RELIEVES,SYM_06884,目赤口苦,SYM,1
HER_01994,天麻,HER,RELIEVES,SYM_03409,头痛,SYM,1
HER_01858,黄芩,HER,RELIEVES,SYM_05945,头痛剧烈,SYM,1
HER_01858,黄芩,HER,RELIEVES,SYM_03436,便秘,SYM,4
HER_01858,黄芩,HER,RELIEVES,SYM_06884,目赤口苦,SYM,1
HER_01858,黄芩,HER,RELIEVES,SYM_03409,头痛,SYM,6
HER_01869,大黄,HER,RELIEVES,SYM_05945,头痛剧烈,SYM,1
HER_01869,大黄,HER,RELIEVES,SYM_06884,目赤口苦,SYM,1
HER_01869,大黄,HER,RELIEVES,SYM_03409,头痛,SYM,4
HER_02070,夜交藤,HER,RELIEVES,SYM_05945,头痛剧烈,SYM,1
HER_02070,夜交藤,HER,RELIEVES,SYM_03436,便秘,SYM,1
HER_02070,夜交藤,HER,RELIEVES,SYM_06884,目赤口苦,SYM,1
HER_02070,夜交藤,HER,RELIEVES,SYM_03409,头痛,SYM,1
HER_01925,枸杞子,HER,RELIEVES,SYM_05945,头痛剧烈,SYM,1
HER_01925,枸杞子,HER,RELIEVES,SYM_03436,便秘,SYM,1
HER_01925,枸杞子,HER,RELIEVES,SYM_06884,目赤口苦,SYM,1
HER_01925,枸杞子,HER,RELIEVES,SYM_03409,头痛,SYM,2
HER_02019,石决明,HER,RELIEVES,SYM_05945,头痛剧烈,SYM,1
HER_02019,石决明,HER,RELIEVES,SYM_03436,便秘,SYM,1
HER_02019,石决明,HER,RELIEVES,SYM_06884,目赤口苦,SYM,1
HER_02019,石决明,HER,RELIEVES,SYM_03409,头痛,SYM,2
HER_02015,龙胆草,HER,RELIEVES,SYM_05945,头痛剧烈,SYM,1
HER_02015,龙胆草,HER,RELIEVES,SYM_03436,便秘,SYM,1
HER_02015,龙胆草,HER,RELIEVES,SYM_06884,目赤口苦,SYM,1
